519656,155.788845
520312,155.985744
520455,156.028460
519922,155.868825
519970,155.883153
520988,156.188298
520975,156.184226
520991,156.189231
521161,156.240120
521077,156.214956
521020,156.197717
521049,156.206465
520994,156.189989
520981,156.186161
520988,156.188198
520958,156.179258
521036,156.202652
521050,156.206964
521207,156.253954
521112,156.225487
520912,156.165621
520788,156.128242
521067,156.211953
521074,156.214205
521016,156.196803
524134,157.131307
520770,156.122939
521112,156.225361
520717,156.106913
520934,156.172022
521015,156.196463
521260,156.269945
521322,156.288346
521010,156.194860
521111,156.225239
521096,156.220645
521081,156.216270
521065,156.211249
521202,156.252493
521217,156.256882
521228,156.260148
521332,156.291274
521177,156.245025
521265,156.271362
521110,156.224738
521229,156.260527
521110,156.224956
521098,156.221179
521205,156.253228
521193,156.249744
521225,156.259432
521112,156.225392
521235,156.262397
521098,156.221301
521106,156.223595
521150,156.236813
520944,156.175003
521297,156.280945
521200,156.251716
521088,156.218162
521144,156.235183
521200,156.251951
521126,156.229769
521217,156.256954
521170,156.242881
521264,156.271100
521211,156.255241
521186,156.247744
521087,156.218023
521168,156.242152
521245,156.265459
521112,156.225342
522439,156.623142
522890,156.758597
521436,156.322523
523997,157.090297
523925,157.068838
521444,156.324857
522469,156.632251
523136,156.832306
521692,156.399342
522943,156.774313
523829,157.040028
523778,157.024609
523088,156.817900
521901,156.461876
524641,157.283455
521419,156.317517
521264,156.270977
521279,156.275399
522958,156.778918
521888,156.457937
521734,156.411930
521395,156.310366
521387,156.307854
521475,156.334298
521117,156.226973
521146,156.235613
520148,155.936317
520213,155.955886
519745,155.815762
519668,155.792503
520002,155.892818
520732,156.111589
520903,156.162940
519484,155.737344
519755,155.818548
520766,156.121733
520952,156.177456
519937,155.873274
520769,156.122482
519510,155.745055
519658,155.789595
519407,155.714169
520740,156.113839
519363,155.701001
521830,156.440763
520283,155.977033
519971,155.883379
519901,155.862303
519968,155.882445
519908,155.864609
520925,156.169360
520523,156.048944
519889,155.858909
520726,156.109710
519789,155.828853
520420,156.017906
519463,155.731223
519325,155.689572
521299,156.281611
520079,155.915889
519555,155.758743
519863,155.850930
519185,155.647872
520133,155.931961
520232,155.961545
519668,155.792494
520745,156.115352
519817,155.837316
519634,155.782476
520364,156.001286
520045,155.905551
520351,155.997382
520299,155.981651
520557,156.059119
520004,155.893316
520363,156.000927
519749,155.816910
519549,155.756934
519405,155.713807
519715,155.806681
520633,156.081982
520580,156.065957
520837,156.142990
520251,155.967464
520365,156.001520
519972,155.883760
520350,155.997017
519597,155.771206
521317,156.286759
520247,155.965995
520596,156.070722
519035,155.602730
520046,155.905946
519566,155.761825
519567,155.762367
521026,156.199570
519577,155.765163
519885,155.857502
521077,156.214872
520144,155.935136
520123,155.929028
520312,155.985469
520349,155.996733
520700,156.101872
519859,155.849779
519552,155.757661
520594,156.070017
519935,155.872721
519663,155.790997
519331,155.691506
520144,155.935376
520458,156.029329
520683,156.096957
520495,156.040452
519470,155.733233
519953,155.878019
519299,155.682012
520229,155.960858
520279,155.975611
522907,156.763591
519613,155.776093
519491,155.739521
520383,156.007040
520353,155.997874
519386,155.708010
520529,156.050672
520783,156.126801
520349,155.996780
520537,156.053140
520107,155.924021
520714,156.106002
520686,156.097603
520820,156.137920
520419,156.017730
520135,155.932433
520626,156.079782
521263,156.270572
