526441,157.822976
526776,157.923534
526299,157.780542
525807,157.632915
526371,157.801965
526365,157.800355
526591,157.867868
526561,157.858941
526493,157.838695
526090,157.717765
526310,157.783886
526279,157.774403
526439,157.822498
526405,157.812291
526595,157.869263
526593,157.868533
526734,157.910900
526520,157.846847
526856,157.947481
526849,157.945438
526976,157.983344
526178,157.744275
526992,157.988276
526274,157.772862
525758,157.618215
526274,157.772917
526863,157.949468
526533,157.850554
529130,158.629259
526635,157.881166
526647,157.884895
526127,157.728765
526659,157.888313
526290,157.777749
526532,157.850394
526404,157.812020
526762,157.919369
527083,158.015489
525932,157.670373
526304,157.781900
526867,157.950630
526469,157.831365
526763,157.919508
526777,157.923791
526689,157.897492
526911,157.964057
526604,157.871996
526175,157.743394
526194,157.749055
526366,157.800425
526395,157.809255
526352,157.796485
525686,157.596667
526674,157.892767
526456,157.827544
526914,157.964719
526325,157.788203
526851,157.945889
527040,158.002634
526598,157.870112
526320,157.786822
526207,157.752917
526764,157.919855
529975,158.882436
526338,157.792179
526014,157.694956
526325,157.788379
526679,157.894483
526151,157.735971
526424,157.817827
526478,157.834065
526083,157.715640
526677,157.893744
526295,157.779206
526931,157.970054
525440,157.522810
526041,157.703080
526501,157.840920
526540,157.852640
526245,157.764271
526453,157.826636
526470,157.831813
526356,157.797628
526176,157.743642
526233,157.760543
526164,157.739868
526361,157.799007
526527,157.848704
526752,157.916135
525675,157.593498
526301,157.780982
526192,157.748422
526653,157.886477
526455,157.827307
526297,157.779937
526099,157.720601
526725,157.908256
526301,157.781011
526000,157.690968
526029,157.699616
526487,157.836693
526787,157.926692
526222,157.757289
526516,157.845613
526391,157.808013
526378,157.804145
526332,157.790330
526278,157.774319
526538,157.852075
526631,157.879903
526420,157.816711
525765,157.620260
526943,157.973448
526618,157.876000
526880,157.954611
526163,157.739746
526526,157.848608
526189,157.747396
526494,157.839061
527005,157.992074
526810,157.933755
525905,157.662401
526655,157.887109
526279,157.774432
527163,158.039342
526370,157.801844
526235,157.761176
526752,157.916166
526472,157.832460
526648,157.885010
526868,157.951048
526921,157.966893
525971,157.682186
526570,157.861696
526343,157.793680
526221,157.757173
526161,157.739191
526028,157.699270
526012,157.694364
525686,157.596819
526304,157.781894
526615,157.875139
526431,157.820085
526366,157.800619
526666,157.890365
526923,157.967687
526311,157.783957
526141,157.733237
526908,157.963183
526006,157.692776
525957,157.678060
525992,157.688376
527093,158.018368
527122,158.027228
526115,157.725365
526304,157.781874
526720,157.906724
526730,157.909558
526793,157.928714
526603,157.871690
526219,157.756591
526758,157.918041
526473,157.832612
526366,157.800643
526375,157.803242
526766,157.920478
526218,157.756265
526482,157.835389
526937,157.971856
526133,157.730775
526026,157.698531
526225,157.758144
526345,157.794288
526378,157.804231
526373,157.802719
526571,157.861982
526736,157.911505
526594,157.868920
526342,157.793497
526615,157.875279
526438,157.822274
526708,157.903090
526531,157.849992
526172,157.742393
526779,157.924473
526376,157.803609
526356,157.797491
526447,157.824799
525665,157.590334
526504,157.841975
526717,157.905636
526218,157.756139
526029,157.699582
526537,157.851964
526521,157.847010
526739,157.912489
526726,157.908478
526851,157.945980
526422,157.817325
526247,157.764787
526884,157.955910
526401,157.811195
526091,157.718147
526799,157.930514
527065,158.010186
526456,157.827589
526685,157.896340
526544,157.853773
526844,157.943749
526217,157.755875
526473,157.832597
526743,157.913624
526047,157.704801
526625,157.878248
525968,157.681281
526650,157.885567
526353,157.796548
526108,157.723341
526622,157.877348
526599,157.870341
526352,157.796379
526306,157.782428
526398,157.810020
526585,157.866189
526820,157.936690
526499,157.840448
526759,157.918470
526520,157.846844
525881,157.655275
526150,157.735922
526241,157.762963
526388,157.807158
526830,157.939790
526182,157.745322
525845,157.644294
526580,157.864826
526394,157.808926
526756,157.917399
526535,157.851259
526420,157.816793
526354,157.796871
526749,157.915374
526153,157.736637
526384,157.806038
526578,157.864001
525857,157.647992
526736,157.911604
526333,157.790622
526529,157.849537
526973,157.982462
526961,157.978998
526208,157.753181
526924,157.967955
526178,157.744106
526607,157.872875
526903,157.961688
526293,157.778645
526674,157.892824
526422,157.817394
526000,157.690910
526261,157.769187
526344,157.793983
526225,157.758365
526127,157.728935
526455,157.827375
526338,157.792178
526833,157.940470
526472,157.832415
526379,157.804546
526510,157.843843
526314,157.784877
526725,157.908172
526923,157.967485
526474,157.832818
526304,157.782000
526674,157.892967
526898,157.959921
526185,157.746395
526931,157.969977
526820,157.936525
526715,157.905103
526125,157.728179
526681,157.894849
526765,157.920275
535192,160.446666
