516945,154.976114
517080,155.016624
517741,155.214962
518199,155.352123
518074,155.314673
518183,155.347431
518103,155.323518
518510,155.445438
518256,155.369320
518229,155.361136
518191,155.349726
518143,155.335217
518048,155.306968
518109,155.325196
518079,155.316292
518430,155.421509
518360,155.400484
518132,155.332125
518318,155.387901
518407,155.414367
518029,155.301189
518344,155.395553
518314,155.386509
518015,155.296961
518277,155.375649
518103,155.323245
518237,155.363439
518413,155.416395
518083,155.317317
518239,155.364070
518135,155.332865
517876,155.255244
518135,155.332826
518208,155.354782
518072,155.314151
518093,155.320376
518067,155.312437
518157,155.339508
518162,155.340947
518120,155.328331
518048,155.306792
518116,155.327388
518081,155.316643
518324,155.389720
518285,155.378043
518351,155.397841
518248,155.366816
518293,155.380356
518110,155.325481
517923,155.269314
518327,155.390642
518083,155.317280
517999,155.292329
518045,155.305907
518322,155.388901
518146,155.336320
518144,155.335660
518088,155.318901
518319,155.388129
518080,155.316572
518286,155.378232
518196,155.351171
518117,155.327422
518117,155.327635
518183,155.347488
518227,155.360467
518071,155.313715
518189,155.349258
518301,155.382745
518155,155.338951
518188,155.348805
518072,155.314174
518067,155.312511
517633,155.182476
518280,155.376412
518092,155.319956
518028,155.300795
518208,155.354996
517906,155.264296
518051,155.307871
518310,155.385323
518222,155.358986
518284,155.377599
518049,155.307248
518131,155.331719
518087,155.318605
517957,155.279607
518081,155.316681
518157,155.339681
518316,155.387246
518276,155.375332
517773,155.224326
518061,155.310845
518205,155.353859
518044,155.305591
517871,155.253723
517977,155.285562
518026,155.300238
518221,155.358897
518140,155.334598
518005,155.294017
518010,155.295555
518049,155.307327
518123,155.329456
518066,155.312324
517938,155.274032
517957,155.279515
518091,155.319882
518062,155.311177
518310,155.385306
518193,155.350380
518145,155.336038
517955,155.279113
518189,155.349284
518327,155.390630
518128,155.330943
517993,155.290354
518219,155.358038
518078,155.315950
518310,155.385288
517942,155.275254
517776,155.225410
518045,155.305861
517688,155.198831
518130,155.331514
517802,155.233159
518261,155.370878
518115,155.327079
518089,155.319183
518271,155.373778
518057,155.309557
518381,155.406770
518322,155.388916
518179,155.346051
518171,155.343752
517997,155.291720
517736,155.213199
518207,155.354459
518194,155.350743
518301,155.382587
518359,155.400093
518099,155.322061
518205,155.354095
518154,155.338703
518197,155.351637
518004,155.293752
518039,155.304172
518386,155.408134
518072,155.314101
518014,155.296810
517986,155.288187
518127,155.330583
518029,155.301214
518081,155.316758
518061,155.310805
518119,155.328237
518112,155.326131
518037,155.303486
518030,155.301342
518150,155.337343
518257,155.369555
517974,155.284646
518176,155.345194
518113,155.326301
518012,155.296083
518093,155.320443
518151,155.337812
518172,155.343995
518029,155.301268
518142,155.334946
518131,155.331671
518300,155.382530
518182,155.347126
518315,155.386977
518179,155.346029
518121,155.328856
518100,155.322324
518226,155.360274
517941,155.274802
517869,155.253280
518018,155.297915
518097,155.321702
518230,155.361364
518089,155.319308
518113,155.326222
518051,155.307914
517876,155.255366
518047,155.306457
517876,155.255393
518039,155.304320
518247,155.366627
518292,155.379964
518394,155.410535
518018,155.297825
518093,155.320449
517869,155.253304
518454,155.428718
518044,155.305750
518117,155.327475
518110,155.325525
518091,155.319756
517916,155.267219
518137,155.333657
518239,155.364146
517856,155.249338
518238,155.363953
518121,155.328853
518271,155.373631
518008,155.295036
518086,155.318198
517995,155.291138
518217,155.357499
518292,155.379944
517813,155.236544
517890,155.259522
517980,155.286387
517947,155.276674
518236,155.363374
517962,155.281103
518248,155.366730
518058,155.309908
518019,155.298130
517709,155.205207
517932,155.272118
517880,155.256467
517873,155.254528
518081,155.316740
517985,155.287941
518014,155.296582
518140,155.334516
517954,155.278770
517973,155.284429
518298,155.381705
517876,155.255231
518048,155.306825
518071,155.313791
517938,155.273801
517810,155.235427
518073,155.314527
517904,155.263686
518028,155.301014
518130,155.331495
518039,155.304081
517953,155.278453
518247,155.366533
518050,155.307444
517983,155.287361
518123,155.329364
517989,155.289136
517824,155.239662
518050,155.307565
518252,155.367993
518017,155.297587
518185,155.347815
517835,155.243028
518089,155.319181
518049,155.307240
517745,155.216081
517982,155.287123
518269,155.373219
518165,155.342086
517962,155.281045
518184,155.347512
517983,155.287464
518200,155.352345
517877,155.255587
518388,155.408719
518188,155.348726
517769,155.223192
517975,155.284874
517926,155.270219
518038,155.303808
518315,155.386914
518334,155.392767
518134,155.332810
518008,155.294796
518067,155.312649
518310,155.385508
518304,155.383601
518311,155.385755
517892,155.260012
518098,155.321979
517849,155.247265
518158,155.339912
517996,155.291201
517895,155.261084
517974,155.284599
518001,155.292747
